Free_category_count,Neutral_category_count,Busy_Category_count,System_category_count,Battery_level,Battery_status,Background,Foreground,Service,Visible,Perceptible,Unknown,TimeStamp
7,2,3,17,92,charging,0,0,29,0,0,0,0632
5,3,2,18,70,discharging,0,0,28,0,0,0,1930
6,4,1,21,96,charging,0,1,31,0,0,0,0601
4,2,2,17,74,discharging,0,0,25,0,0,0,0550
5,3,3,18,88,charging,0,0,29,0,0,0,1007
6,3,2,30,60,charging,0,0,41,0,0,0,0317
4,2,3,17,97,discharging,0,0,26,0,0,0,2219
5,3,2,18,84,discharging,0,0,28,0,0,0,1504
5,4,2,17,37,charging,0,0,28,0,0,0,0551
5,3,3,18,96,charging,0,0,29,0,0,0,0450
7,3,1,26,63,charging,0,0,37,0,0,0,0817
4,2,3,17,90,discharging,0,1,25,0,0,0,1917
6,2,1,26,87,charging,0,0,35,0,0,0,1141
5,3,2,16,37,discharging,0,0,26,0,0,0,0632
4,2,4,17,69,charging,0,0,27,0,0,0,1432
6,3,2,18,80,charging,0,0,29,0,0,0,1025
1,0,0,0,96,discharging,0,0,1,0,0,0,0644
6,4,1,20,68,charging,0,0,31,0,0,0,0734
5,4,2,20,81,charging,0,1,30,0,0,0,0511
5,2,2,19,77,charging,0,0,28,0,0,0,2110
5,3,2,29,70,charging,0,0,39,0,0,0,0953
5,3,3,17,64,charging,0,1,27,0,0,0,0625
6,3,1,29,80,charging,0,0,39,0,0,0,0747
5,2,1,16,69,charging,0,0,24,0,0,0,1322
5,4,3,14,97,charging,0,0,26,0,0,0,1329
5,3,1,16,61,discharging,0,0,25,0,0,0,0925
7,3,1,26,91,discharging,0,0,37,0,0,0,1022
5,3,2,20,73,charging,0,0,30,0,0,0,0847
5,3,2,29,62,charging,0,0,39,0,0,0,0942
5,3,1,30,63,charging,0,0,39,0,0,0,0628
6,2,2,18,78,discharging,0,0,28,0,0,0,2016
5,2,1,26,40,charging,0,0,34,0,0,0,2301
5,2,3,17,1,charging,0,0,27,0,0,0,0259
5,2,2,18,59,charging,0,0,27,0,0,0,1045
5,2,2,19,72,discharging,0,0,28,0,0,0,0123
5,3,3,19,56,discharging,0,0,30,0,0,0,0456
8,3,2,21,94,discharging,0,0,34,0,0,0,1122
3,2,3,17,69,charging,0,0,25,0,0,0,0553
5,2,2,18,93,discharging,0,1,26,0,0,0,0035
5,3,2,18,83,discharging,0,0,28,0,0,0,0313
5,2,2,19,87,discharging,0,0,28,0,0,0,0212
5,2,2,17,62,discharging,0,0,26,0,0,0,0820
5,2,2,18,90,discharging,0,1,26,0,0,0,1921
6,3,2,29,69,charging,0,0,40,0,0,0,2041
5,3,2,17,77,charging,0,0,27,0,0,0,1120
5,3,2,15,91,charging,0,0,25,0,0,0,1418
7,3,1,30,60,charging,0,0,41,0,0,0,0105
5,3,2,18,71,discharging,0,0,28,0,0,0,1819
5,3,1,30,73,discharging,0,0,39,0,0,0,1726
6,3,1,26,75,discharging,0,0,36,0,0,0,1601
5,3,1,27,72,charging,0,0,36,0,0,0,0638
4,2,3,17,90,charging,0,0,26,0,0,0,0841
5,2,2,15,77,charging,0,0,24,0,0,0,1125
5,2,1,27,77,charging,0,0,35,0,0,0,2229
6,3,2,26,84,discharging,0,0,37,0,0,0,1156
5,3,1,17,91,charging,0,1,25,0,0,0,0607
6,4,4,18,75,discharging,0,0,32,0,0,0,0514
5,3,2,17,73,charging,0,0,27,0,0,0,0955
5,2,2,16,95,charging,0,0,25,0,0,0,1333
4,2,3,17,89,charging,0,0,26,0,0,0,1107
4,2,4,18,90,discharging,0,0,28,0,0,0,0348
5,2,2,17,56,charging,0,1,25,0,0,0,0505
5,3,3,18,24,discharging,0,0,29,0,0,0,1030
1,0,0,0,85,discharging,0,0,1,0,0,0,0759
4,3,3,18,67,charging,0,0,28,0,0,0,1814
7,3,1,26,87,discharging,0,0,37,0,0,0,0909
5,2,3,14,51,charging,0,0,24,0,0,0,0026
5,2,1,29,74,charging,0,0,37,0,0,0,1739
5,2,1,27,58,charging,0,0,35,0,0,0,2323
5,4,2,17,98,discharging,0,0,28,0,0,0,1158
5,3,2,17,84,charging,0,0,27,0,0,0,0830
5,4,1,25,26,charging,0,0,35,0,0,0,0958
5,3,2,15,1,charging,0,0,25,0,0,0,1144
5,3,2,19,94,charging,0,0,29,0,0,0,1052
5,3,1,20,96,discharging,0,0,29,0,0,0,1735
5,4,1,20,72,charging,0,0,30,0,0,0,2210
5,2,2,16,84,charging,0,0,25,0,0,0,0717
6,3,2,30,58,charging,0,0,41,0,0,0,0315
5,2,2,15,55,charging,0,0,24,0,0,0,1305
5,3,2,17,96,charging,0,0,27,0,0,0,1329
5,4,4,17,51,charging,0,0,30,0,0,0,0131
5,3,1,21,96,charging,0,0,30,0,0,0,0918
5,2,1,23,98,discharging,0,0,31,0,0,0,2208
5,2,2,17,60,charging,0,0,26,0,0,0,0839
6,2,2,28,96,discharging,0,0,38,0,0,0,0509
5,2,1,29,96,discharging,0,0,37,0,0,0,2008
5,3,2,17,93,charging,0,1,26,0,0,0,1116
5,2,1,18,28,charging,0,0,26,0,0,0,1844
5,3,1,18,36,charging,0,1,26,0,0,0,0504
5,2,3,17,52,charging,0,0,27,0,0,0,0131
5,4,1,21,91,charging,0,0,31,0,0,0,0537
5,2,2,17,79,charging,0,0,26,0,0,0,1116
8,3,2,21,40,charging,0,0,34,0,0,0,0455
5,3,3,19,87,discharging,0,0,30,0,0,0,0144
7,4,1,29,52,discharging,0,0,41,0,0,0,0812
4,2,3,17,72,discharging,0,0,26,0,0,0,2335
5,3,2,18,60,charging,0,1,27,0,0,0,0600
6,4,3,18,86,discharging,0,0,30,0,0,0,1002
5,3,2,17,56,discharging,0,0,27,0,0,0,0648
1,0,0,0,60,discharging,0,0,1,0,0,0,0613
6,3,2,18,86,discharging,0,1,28,0,0,0,1914
5,2,3,18,50,charging,0,0,28,0,0,0,1138
5,3,1,20,85,charging,0,0,29,0,0,0,0523
5,3,2,17,95,charging,0,0,27,0,0,0,0853
5,3,2,18,78,discharging,0,0,28,0,0,0,2019
5,2,2,17,56,discharging,0,0,26,0,0,0,1710
7,2,2,21,56,charging,0,0,32,0,0,0,0643
5,3,4,17,94,charging,0,0,29,0,0,0,1411
5,2,2,15,77,charging,0,0,24,0,0,0,0705
5,2,2,15,99,charging,0,0,24,0,0,0,1403
5,3,1,29,80,charging,0,0,38,0,0,0,1746
5,3,3,18,98,charging,0,1,28,0,0,0,1110
5,3,4,20,69,charging,0,0,32,0,0,0,2117
5,3,1,29,74,discharging,0,0,38,0,0,0,1028
5,2,2,18,36,discharging,0,0,27,0,0,0,0101
5,2,3,17,92,discharging,0,0,27,0,0,0,1143
6,2,2,29,63,charging,0,0,39,0,0,0,0539
5,2,2,15,72,charging,0,0,24,0,0,0,1120
5,3,3,17,31,charging,0,0,27,0,0,0,1339
5,3,2,18,88,charging,0,0,28,0,0,0,0543
6,2,2,29,71,charging,0,0,39,0,0,0,0548
6,4,1,28,94,discharging,0,0,39,0,0,0,1053
4,2,3,17,94,charging,0,0,26,0,0,0,2359
7,2,3,18,76,discharging,0,1,29,0,0,0,1858
5,3,1,25,38,charging,0,0,34,0,0,0,1017
5,2,2,16,60,charging,0,0,25,0,0,0,2326
6,2,3,17,79,charging,0,0,28,0,0,0,1241
5,2,3,15,55,charging,0,0,25,0,0,0,1951
8,4,2,21,49,charging,0,0,35,0,0,0,0503
5,4,2,18,28,discharging,0,0,29,0,0,0,0418
5,4,1,27,86,charging,0,0,37,0,0,0,2036
1,0,0,0,44,discharging,0,0,1,0,0,0,1123
5,2,2,17,63,discharging,0,0,26,0,0,0,0546
5,3,2,17,75,discharging,0,1,26,0,0,0,2225
6,3,1,27,98,charging,0,0,37,0,0,0,0927
5,3,2,18,57,charging,0,0,28,0,0,0,1015
5,3,2,17,42,charging,0,0,27,0,0,0,1353
5,3,3,18,93,discharging,0,1,28,0,0,0,0147
5,2,3,18,96,discharging,0,0,28,0,0,0,2355
5,3,1,21,83,charging,0,0,30,0,0,0,1004
6,3,1,29,78,discharging,0,0,39,0,0,0,1704
5,3,2,15,76,charging,0,0,25,0,0,0,1354
3,2,4,17,87,charging,0,0,26,0,0,0,0618
1,0,0,0,90,charging,0,0,1,0,0,0,0515
5,3,1,28,79,charging,0,0,37,0,0,0,1643
5,4,3,18,89,discharging,0,0,30,0,0,0,0040
1,0,0,0,70,discharging,0,0,1,0,0,0,0520
5,3,2,18,77,charging,0,0,28,0,0,0,2123
5,5,2,30,95,discharging,0,0,42,0,0,0,1012
5,2,1,18,65,charging,0,0,26,0,0,0,1932
6,2,2,27,80,charging,0,1,36,0,0,0,2201
1,0,0,0,91,charging,0,0,1,0,0,0,2130
7,2,3,17,92,discharging,0,0,29,0,0,0,0833
5,3,1,29,72,charging,0,0,38,0,0,0,0641
6,3,2,18,45,charging,0,0,28,0,0,0,0943
5,3,1,27,83,charging,0,0,36,0,0,0,2031
5,2,2,18,76,discharging,0,0,27,0,0,0,0541
5,2,2,17,83,discharging,0,0,26,0,0,0,0247
6,3,3,26,91,charging,0,0,38,0,0,0,2107
5,3,2,20,30,charging,0,0,30,0,0,0,1338
6,2,2,22,90,charging,0,0,32,0,0,0,0938
5,3,1,17,91,discharging,0,1,25,0,0,0,0611
5,2,3,17,42,charging,0,0,27,0,0,0,0247
6,3,3,17,85,charging,0,0,29,0,0,0,0640
5,3,3,18,83,charging,0,1,28,0,0,0,1035
6,2,2,22,77,discharging,0,1,31,0,0,0,2035
5,4,2,16,84,charging,0,0,27,0,0,0,0134
5,2,1,27,64,charging,0,0,35,0,0,0,0929
6,4,1,32,98,discharging,0,0,43,0,0,0,0338
5,2,1,27,68,charging,0,0,35,0,0,0,2151
9,2,1,28,82,charging,0,0,38,0,0,0,1639
6,3,1,26,95,charging,0,0,36,0,0,0,0726
5,3,1,17,96,charging,0,0,26,0,0,0,1954
6,2,2,27,77,charging,0,0,37,0,0,0,1649
7,3,1,26,90,charging,0,0,37,0,0,0,0908
6,2,2,22,74,charging,0,0,32,0,0,0,0914
5,4,2,17,42,discharging,0,0,28,0,0,0,0407
7,2,1,26,1,charging,0,0,36,0,0,0,1058
4,2,3,17,75,discharging,0,0,26,0,0,0,0738
5,3,2,18,62,charging,0,0,28,0,0,0,0917
7,2,3,17,56,charging,0,0,29,0,0,0,0451
5,2,2,16,91,charging,0,0,25,0,0,0,1323
5,2,1,27,87,charging,0,0,35,0,0,0,2039
5,3,2,18,78,discharging,0,0,28,0,0,0,1028
5,2,2,17,92,discharging,0,0,26,0,0,0,1713
6,2,2,18,88,charging,0,0,28,0,0,0,1042
6,2,2,26,85,discharging,0,0,36,0,0,0,1818
5,3,3,17,91,discharging,0,0,27,0,0,0,2208
5,3,1,22,92,charging,0,0,31,0,0,0,1142
3,2,3,17,92,charging,0,0,25,0,0,0,0434
5,3,1,16,56,discharging,0,0,25,0,0,0,1011
5,2,2,18,88,discharging,0,1,26,0,0,0,1838
6,3,2,21,64,charging,0,0,32,0,0,0,0959
7,4,1,26,84,discharging,0,0,38,0,0,0,1003
6,4,2,29,79,charging,0,0,41,0,0,0,0708
5,2,3,18,67,discharging,0,0,28,0,0,0,1002
5,3,3,18,83,charging,0,0,29,0,0,0,0959
5,3,2,17,81,charging,0,0,27,0,0,0,0619
5,3,2,16,96,charging,0,0,26,0,0,0,1037
5,3,2,16,85,discharging,0,0,26,0,0,0,0347
5,2,1,27,75,charging,0,0,35,0,0,0,2340
6,4,2,31,81,discharging,0,0,43,0,0,0,0647
5,3,2,18,67,charging,0,1,27,0,0,0,0609
4,2,3,16,97,discharging,0,0,25,0,0,0,1806
8,3,2,22,58,charging,0,0,35,0,0,0,0530
5,3,2,17,85,discharging,0,0,27,0,0,0,0348
7,3,1,26,97,charging,0,0,37,0,0,0,1110
5,2,3,16,52,charging,0,0,26,0,0,0,1137
5,2,2,16,82,discharging,0,0,25,0,0,0,0038
5,4,3,17,88,discharging,0,0,29,0,0,0,0052
6,3,2,28,92,charging,0,0,39,0,0,0,1702
5,4,2,30,87,discharging,0,0,39,0,0,0,0838
1,0,0,0,99,discharging,0,0,1,0,0,0,1639
5,4,2,18,66,charging,0,0,29,0,0,0,2153
6,3,2,28,71,charging,0,0,39,0,0,0,0643
5,4,1,27,58,charging,0,0,37,0,0,0,2058
5,3,2,18,70,charging,0,0,28,0,0,0,1111
5,2,2,17,47,charging,0,0,26,0,0,0,2259
5,3,3,17,79,charging,0,0,28,0,0,0,2036
6,4,1,25,74,charging,0,0,36,0,0,0,0806
5,4,3,18,61,discharging,0,0,28,0,0,0,1651
5,3,2,18,38,charging,0,1,27,0,0,0,0447
5,3,2,18,88,charging,0,0,28,0,0,0,2343
5,3,2,21,87,charging,0,0,31,0,0,0,1847
1,0,0,0,1,charging,0,0,1,0,0,0,1148
4,2,4,17,89,charging,0,0,27,0,0,0,0235
5,3,3,16,68,charging,0,0,27,0,0,0,0302
1,0,0,0,96,discharging,0,0,1,0,0,0,2226
7,2,3,17,89,charging,0,0,29,0,0,0,0625
5,4,1,20,91,charging,0,0,30,0,0,0,0528
7,3,2,21,89,discharging,0,0,33,0,0,0,0146
5,3,1,26,38,charging,0,0,35,0,0,0,2259
5,3,2,18,89,charging,0,0,28,0,0,0,2344
5,3,1,26,60,charging,0,0,35,0,0,0,2221
5,3,1,21,86,charging,0,0,30,0,0,0,0917
4,2,1,24,56,charging,0,0,31,0,0,0,1939
5,2,3,16,71,charging,0,0,26,0,0,0,1200
5,3,1,28,86,charging,0,0,37,0,0,0,0618
5,4,2,18,79,charging,0,0,29,0,0,0,1111
5,4,3,23,71,charging,0,0,33,0,0,0,1634
1,0,0,0,89,charging,0,0,1,0,0,0,0513
5,2,0,19,65,discharging,0,0,26,0,0,0,1942
7,1,1,27,77,charging,0,0,36,0,0,0,1728
7,4,1,26,85,discharging,0,1,37,0,0,0,1921
5,2,3,18,65,charging,0,0,28,0,0,0,1104
5,5,1,20,63,charging,0,0,31,0,0,0,0434
7,3,2,21,69,charging,0,0,33,0,0,0,0700
5,3,1,21,95,discharging,0,0,29,0,0,1,1031
5,2,1,27,86,charging,0,0,35,0,0,0,2038
5,3,1,26,82,discharging,0,0,35,0,0,0,1000
7,3,4,29,94,discharging,0,0,41,0,0,0,0200
5,2,2,17,92,charging,0,0,26,0,0,0,0918
5,3,3,22,80,charging,0,0,32,0,0,0,1200
5,3,2,19,53,discharging,0,1,28,0,0,0,0104
5,3,2,16,91,charging,0,0,26,0,0,0,1024
6,4,1,21,1,charging,0,0,32,0,0,0,0812
5,2,1,15,98,discharging,0,0,23,0,0,0,1942
5,4,1,20,72,discharging,0,0,30,0,0,0,1715
7,2,2,21,72,charging,0,0,32,0,0,0,2250
6,3,3,30,39,charging,0,0,41,0,0,0,0256
7,3,1,26,89,charging,0,0,37,0,0,0,1011
7,3,1,28,89,discharging,0,0,39,0,0,0,1210
5,2,2,16,63,charging,0,0,25,0,0,0,1110
7,2,1,26,81,charging,0,0,36,0,0,0,1032
5,2,3,16,48,charging,0,0,26,0,0,0,0339
6,3,2,18,39,charging,0,0,28,0,0,0,0325
5,4,2,17,51,charging,0,0,28,0,0,0,1033
7,4,2,21,68,charging,0,0,34,0,0,0,1106
5,3,2,17,94,discharging,0,0,27,0,0,0,0548
5,2,2,16,94,charging,0,0,25,0,0,0,1238
5,2,2,17,90,charging,0,0,26,0,0,0,0920
7,2,1,26,91,charging,0,0,36,0,0,0,1740
5,3,1,20,80,charging,0,0,29,0,0,0,0508
6,3,2,27,81,discharging,0,0,38,0,0,0,1221
4,2,3,18,91,discharging,0,1,26,0,0,0,1915
5,3,1,27,90,charging,0,0,36,0,0,0,1653
5,2,1,16,71,charging,0,0,24,0,0,0,0852
1,0,0,0,36,charging,0,0,1,0,0,0,1009
5,3,3,17,89,charging,0,0,28,0,0,0,0716
5,2,2,18,67,discharging,0,0,27,0,0,0,2146
6,2,2,29,58,charging,0,0,39,0,0,0,0533
5,3,2,18,43,charging,0,0,28,0,0,0,0647
5,2,1,16,53,charging,0,0,24,0,0,0,0830
5,3,3,17,83,charging,0,0,28,0,0,0,1117
5,2,2,19,62,charging,0,0,28,0,0,0,2051
5,3,2,21,50,discharging,0,0,31,0,0,0,0811
4,2,3,17,96,charging,0,0,26,0,0,0,1144
5,3,1,27,81,charging,0,0,36,0,0,0,2028
6,3,3,17,67,charging,0,0,29,0,0,0,1302
6,2,3,17,65,charging,0,0,28,0,0,0,1221
5,4,2,17,47,discharging,0,0,28,0,0,0,0744
6,3,1,27,87,charging,0,0,37,0,0,0,2046
5,2,2,16,53,charging,0,0,25,0,0,0,1100
1,0,0,0,86,discharging,0,0,1,0,0,0,0311
8,2,3,17,82,discharging,0,0,30,0,0,0,1600
5,2,2,18,76,discharging,0,1,26,0,0,0,0212
6,2,1,30,91,discharging,0,0,39,0,0,0,2227
6,3,1,20,75,charging,0,0,30,0,0,0,0520
5,2,1,27,93,discharging,0,0,35,0,0,0,0929
4,2,3,17,81,discharging,0,0,26,0,0,0,0730
5,3,2,17,78,discharging,0,0,27,0,0,0,2140
7,3,1,28,68,charging,0,0,39,0,0,0,1039
5,3,2,17,57,charging,0,0,27,0,0,0,1026
6,4,2,28,91,discharging,0,0,40,0,0,0,0816
5,2,2,15,67,discharging,0,0,24,0,0,0,2133
5,3,1,27,98,discharging,0,0,36,0,0,0,0816
7,3,2,26,81,charging,0,0,38,0,0,0,0702
5,4,1,21,64,charging,0,1,30,0,0,0,0504
6,3,2,29,63,charging,0,0,40,0,0,0,2034
6,3,2,30,84,charging,0,0,41,0,0,0,0343
5,2,3,17,92,discharging,0,0,27,0,0,0,0554
3,2,3,18,81,discharging,0,0,26,0,0,0,0253
6,4,2,20,37,discharging,0,0,31,0,0,0,2000
5,3,1,21,90,charging,0,0,30,0,0,0,0542
5,4,2,17,74,charging,0,0,28,0,0,0,1201
1,0,0,0,82,discharging,0,0,1,0,0,0,0325
5,4,3,18,63,discharging,0,0,30,0,0,0,1058
5,3,3,16,45,charging,0,0,27,0,0,0,0234
5,3,3,17,78,charging,0,0,28,0,0,0,1158
5,2,2,16,87,charging,0,0,25,0,0,0,0906
6,3,2,21,63,charging,0,0,32,0,0,0,2017
5,3,1,25,48,charging,0,0,34,0,0,0,1034
5,4,2,16,89,discharging,0,0,27,0,0,0,0421
5,2,2,18,99,charging,0,0,27,0,0,0,2109
5,2,2,16,95,discharging,0,0,25,0,0,0,1815
5,2,1,28,98,discharging,0,0,36,0,0,0,0945
7,3,1,26,55,charging,0,0,37,0,0,0,0816
5,3,1,20,83,charging,0,0,29,0,0,0,0539
5,3,1,20,83,charging,0,0,29,0,0,0,0524
5,3,1,29,85,charging,0,0,38,0,0,0,0705
5,2,1,27,83,charging,0,0,35,0,0,0,1720
5,3,2,18,69,discharging,0,0,28,0,0,0,1427
5,3,1,15,67,discharging,0,0,24,0,0,0,0706
5,3,4,17,69,charging,0,0,29,0,0,0,0251
6,3,2,18,80,charging,0,0,29,0,0,0,0929
6,3,2,18,97,discharging,0,0,29,0,0,0,1436
5,3,1,28,67,charging,0,0,37,0,0,0,1634
3,2,3,19,74,discharging,0,0,27,0,0,0,0248
5,3,2,15,85,charging,0,0,25,0,0,0,1136
5,2,4,16,94,charging,0,0,27,0,0,0,1236
5,4,2,18,98,discharging,0,0,29,0,0,0,1439
5,3,2,20,72,charging,0,0,30,0,0,0,0730
6,3,2,17,91,charging,0,0,28,0,0,0,1337
5,3,4,18,57,charging,0,1,29,0,0,0,1004
5,3,2,16,56,charging,0,0,26,0,0,0,0935
5,3,2,20,68,charging,0,0,30,0,0,0,0840
5,2,2,18,59,discharging,0,1,26,0,0,0,0047
5,2,3,16,82,discharging,0,0,26,0,0,0,0252
7,3,1,27,56,charging,0,0,38,0,0,0,2243
5,3,3,17,61,charging,0,1,27,0,0,0,0622
7,2,1,26,69,charging,0,0,36,0,0,0,0938
5,3,2,17,63,charging,0,0,27,0,0,0,1021
5,2,2,17,37,charging,0,0,26,0,0,0,0519
5,4,2,17,89,charging,0,0,28,0,0,0,0127
6,3,1,29,97,charging,0,0,39,0,0,0,0828
5,2,2,17,55,discharging,0,1,25,0,0,0,1919
6,2,1,27,99,discharging,0,0,36,0,0,0,1048
5,3,2,18,64,discharging,0,1,27,0,0,0,1825
5,3,2,16,98,charging,0,0,26,0,0,0,1033
5,3,1,21,86,charging,0,0,30,0,0,0,1010
6,2,2,18,71,discharging,0,0,28,0,0,0,2052
6,4,1,27,81,charging,0,0,38,0,0,0,0952
5,2,2,17,79,discharging,0,0,26,0,0,0,2141
5,4,2,17,82,discharging,0,0,28,0,0,0,0213
7,3,3,21,55,charging,0,0,31,0,0,0,0824
5,2,2,16,91,charging,0,0,25,0,0,0,1231
5,2,2,18,75,charging,0,0,27,0,0,0,2017
5,2,3,16,69,charging,0,0,26,0,0,0,1302
7,3,1,20,74,charging,0,0,31,0,0,0,0524
5,4,3,17,56,charging,0,0,29,0,0,0,0925
5,2,2,16,75,charging,0,0,25,0,0,0,1357
5,4,1,20,87,charging,0,0,30,0,0,0,2231
6,4,1,27,66,charging,0,0,38,0,0,0,0832
6,3,2,18,92,charging,0,0,29,0,0,0,2116
5,3,1,17,94,charging,0,0,26,0,0,0,2203
5,2,2,17,79,charging,0,0,26,0,0,0,1118
5,2,1,16,60,charging,0,0,24,0,0,0,0838
7,2,2,21,99,charging,0,0,32,0,0,0,0801
6,2,2,27,71,discharging,0,0,37,0,0,0,1430
5,3,2,17,71,discharging,0,0,27,0,0,0,0640
6,3,1,25,93,charging,0,0,35,0,0,0,0838
5,2,1,28,89,discharging,0,0,36,0,0,0,0045
5,3,1,23,73,charging,0,0,32,0,0,0,1636
6,3,2,21,91,charging,0,0,32,0,0,0,0856
7,3,1,26,63,charging,0,0,37,0,0,0,0617
7,3,1,27,97,discharging,0,0,38,0,0,0,1113
5,4,1,20,88,discharging,0,0,30,0,0,0,1108
5,3,2,18,73,discharging,0,0,28,0,0,0,2237
5,3,1,20,74,charging,0,0,29,0,0,0,2249
1,0,0,0,90,discharging,0,0,1,0,0,0,2120
6,3,2,22,80,charging,0,0,33,0,0,0,0922
5,4,1,22,95,discharging,0,0,32,0,0,0,2055
7,3,1,26,91,charging,0,0,37,0,0,0,1842
7,4,1,26,54,discharging,0,0,38,0,0,0,0531
4,2,4,17,83,charging,0,0,27,0,0,0,0239
6,3,2,29,81,charging,0,1,39,0,0,0,0359
5,4,2,17,62,charging,0,0,28,0,0,0,0632
6,2,2,27,80,charging,0,0,37,0,0,0,1653
5,2,2,18,97,charging,0,0,27,0,0,0,2100
5,3,2,18,66,charging,0,0,28,0,0,0,0720
5,3,2,19,90,discharging,0,0,29,0,0,0,0240
5,3,3,18,95,charging,0,0,29,0,0,0,1111
7,2,1,26,74,charging,0,0,36,0,0,0,0945
7,2,1,27,73,discharging,0,0,37,0,0,0,1349
5,2,1,28,72,charging,0,0,36,0,0,0,1642
6,3,3,30,59,discharging,0,0,42,0,0,0,0945
5,2,2,17,54,charging,0,0,26,0,0,0,2308
7,2,2,21,76,charging,0,0,32,0,0,0,2255
7,2,1,26,87,discharging,0,1,35,0,0,0,1930
5,3,3,17,83,charging,0,1,27,0,0,0,0652
5,3,1,21,60,charging,0,0,30,0,0,0,0419
5,4,3,17,88,discharging,0,0,29,0,0,0,2344
6,2,2,18,94,charging,0,0,28,0,0,0,1055
4,2,3,16,90,charging,0,0,25,0,0,0,1200
6,3,2,19,95,discharging,0,1,29,0,0,0,0047
5,2,3,16,82,charging,0,0,26,0,0,0,1933
5,3,2,18,60,charging,0,0,28,0,0,0,1320
4,2,4,15,57,charging,0,0,25,0,0,0,1144
5,4,1,21,93,charging,0,0,30,0,0,1,2024
5,3,3,17,74,discharging,0,0,28,0,0,0,2010
5,3,3,16,80,charging,0,0,27,0,0,0,0317
5,4,1,21,86,discharging,0,0,31,0,0,0,0622
6,4,2,28,76,charging,0,0,40,0,0,0,0649
5,2,2,17,82,discharging,0,0,26,0,0,0,1915
7,3,1,28,84,discharging,0,0,39,0,0,0,1836
5,3,2,17,98,charging,0,0,27,0,0,0,0831
5,3,1,15,93,discharging,0,0,24,0,0,0,1726
5,2,3,18,86,discharging,0,0,28,0,0,0,0427
5,4,2,17,76,discharging,0,0,28,0,0,0,0324
5,3,2,16,45,discharging,0,0,26,0,0,0,0250
5,4,3,17,99,discharging,0,0,29,0,0,0,2003
1,0,0,0,89,charging,0,0,1,0,0,0,2238
5,2,2,18,59,discharging,0,0,27,0,0,0,0807
5,3,3,17,63,charging,0,0,28,0,0,0,2015
5,2,2,16,96,charging,0,0,25,0,0,0,1335
6,2,2,27,75,charging,0,0,37,0,0,0,1741
5,3,3,17,98,charging,0,0,28,0,0,0,1152
5,3,2,17,70,discharging,0,0,27,0,0,0,2225
5,3,2,18,37,discharging,0,0,28,0,0,0,0303
5,3,2,27,89,charging,0,0,37,0,0,0,1703
5,4,1,27,90,discharging,0,0,37,0,0,0,0104
8,3,2,21,53,charging,0,0,34,0,0,0,0508
6,3,1,26,48,charging,0,0,36,0,0,0,0824
5,3,3,19,91,charging,0,0,30,0,0,0,0437
7,2,4,17,78,discharging,0,0,30,0,0,0,1447
8,3,2,21,86,charging,0,0,34,0,0,0,0552
7,3,1,28,77,charging,0,0,39,0,0,0,1726
5,3,1,29,75,discharging,0,0,38,0,0,0,1435
5,2,2,17,89,charging,0,0,26,0,0,0,2023
6,3,1,30,91,charging,0,0,40,0,0,0,2027
5,3,3,18,92,discharging,0,0,29,0,0,0,0349
5,3,3,17,77,charging,0,0,28,0,0,0,2131
7,3,1,26,98,charging,0,0,37,0,0,0,1046
6,4,1,25,95,charging,0,0,36,0,0,0,0844
5,3,3,18,68,charging,0,0,29,0,0,0,1537
7,3,1,27,74,discharging,0,0,38,0,0,0,1325
5,2,1,19,31,charging,0,0,27,0,0,0,1849
5,2,3,17,99,charging,0,0,27,0,0,0,2116
5,4,1,20,64,charging,0,0,30,0,0,0,0656
7,2,4,18,90,charging,0,1,30,0,0,0,0604
5,3,2,15,54,discharging,0,0,25,0,0,0,0540
5,2,2,16,89,charging,0,0,25,0,0,0,0910
5,3,2,15,61,discharging,0,0,25,0,0,0,0426
4,2,3,17,91,charging,0,0,26,0,0,0,1131
5,3,2,18,89,charging,0,0,28,0,0,0,1358
5,4,1,20,89,discharging,0,0,30,0,0,0,0142
4,2,2,27,62,charging,0,0,35,0,0,0,0520
6,2,1,27,93,discharging,0,0,36,0,0,0,1418
5,3,2,15,54,discharging,0,0,25,0,0,0,0127
5,2,3,16,92,charging,0,0,26,0,0,0,1951
1,0,0,0,91,charging,0,0,1,0,0,0,2243
4,3,1,20,69,charging,0,0,28,0,0,0,0519
5,3,2,18,52,discharging,0,0,28,0,0,0,0511
5,3,3,17,75,charging,0,0,28,0,0,0,0655
5,2,1,15,90,discharging,0,0,23,0,0,0,2047
7,4,1,26,59,charging,0,0,38,0,0,0,0658
6,2,1,17,57,discharging,0,0,26,0,0,0,0939
5,2,2,19,94,discharging,0,0,28,0,0,0,0046
5,4,2,16,63,charging,0,0,27,0,0,0,0106
8,4,1,29,80,charging,0,0,40,0,0,0,1632
5,4,2,17,40,discharging,0,0,28,0,0,0,0845
4,2,3,17,82,discharging,0,0,26,0,0,0,2120
6,3,2,17,84,charging,0,0,28,0,0,0,1221
5,2,2,17,57,discharging,0,0,26,0,0,0,0407
5,4,3,17,69,charging,0,0,29,0,0,0,1305
5,2,1,28,70,discharging,0,0,36,0,0,0,1626
1,0,0,0,93,charging,0,0,1,0,0,0,2134
3,2,2,17,90,charging,0,0,24,0,0,0,1247
5,2,2,19,69,discharging,0,1,27,0,0,0,0201
5,4,2,17,54,charging,0,0,28,0,0,0,0610
7,2,3,17,91,discharging,0,0,29,0,0,0,0956
